Item,Material,Subtotal,MaterialGroup1
160,19116085,11189.21,SB FURNITURE
40,19110738,7461.77,KONCEPT FURNITURE
40,19111255,8163.02,KONCEPT FURNITURE
40,19101638,8378.4,KONCEPT FURNITURE
20,19112132,31900,LE LUXE
20,19083188,105600,POSH ATELIER
20,19043196,10350,SB FURNITURE
20,19091917,15200,SB FURNITURE
40,19096148,8084,SB FURNITURE
20,19014291,11900,KONCEPT FURNITURE
60,19111256,8163.02,KONCEPT FURNITURE
20,19097823,8750,KONCEPT FURNITURE
40,19122934,5475,KONCEPT FURNITURE
80,19110880,14965.24,SB FURNITURE
60,19111260,8564.03,KONCEPT FURNITURE
20,19081325,42000,POSH ATELIER
20,19126131,10350,SB FURNITURE
40,19110738,7461.77,KONCEPT FURNITURE
20,19127772,27675,SB FURNITURE
40,19122933,5475,KONCEPT FURNITURE
40,19096148,8084,SB FURNITURE
80,19116085,11189.21,SB FURNITURE
60,19068766,9786.19,SB FURNITURE
120,19131813,13831.26,SB FURNITURE
20,19023905,10950,KONCEPT FURNITURE
40,19117411,7840.44,KONCEPT FURNITURE
20,19111259,8960,KONCEPT FURNITURE
40,19112863,8890,KONCEPT FURNITURE
20,19124222,12600,KONCEPT FURNITURE
60,19023905,10168.4,KONCEPT FURNITURE
40,19081289,48300,POSH ATELIER
20,19078314,27440,SCHULTZ DESIGN
40,19091633,27900,SCHULTZ DESIGN
80,19110880,14560,SB FURNITURE
20,19109482,8050,KONCEPT FURNITURE
80,19072321,29000,POSH ATELIER
40,19037270,13632.34,SB FURNITURE
40,19091912,12828.91,SB FURNITURE
40,19081402,11975.84,SB FURNITURE
20,19097825,9800,KONCEPT FURNITURE
40,19093903,14800,SB FURNITURE
20,19119935,29900,SCHULTZ DESIGN
20,19110881,12300,SB FURNITURE
20,19101310,31600,POSH ATELIER
20,19072321,20300,POSH ATELIER
20,19116082,25425,SB FURNITURE
40,19101783,8884.34,SB FURNITURE
20,19124942,13650,SB FURNITURE
40,19043174,8825.64,SB FURNITURE
20,19126844,22350,SB FURNITURE
40,19043174,10875,SB FURNITURE
60,19097434,15403.03,SB FURNITURE
20,19097665,29003,LE LUXE
20,19127888,27000,SB FURNITURE
20,19078316,25900,POSH ATELIER
20,19097434,15400,SB FURNITURE
40,19109646,9035,SB FURNITURE
60,19122934,4882.56,KONCEPT FURNITURE
20,19072321,20300,POSH ATELIER
40,19096148,8084,SB FURNITURE
20,19124942,10756,SB FURNITURE
60,19117037,15189.52,SB FURNITURE
40,19086638,11022.36,KONCEPT FURNITURE
140,19116085,13650,SB FURNITURE
20,19110772,25400,CLICHE
20,19042794,12500,SB FURNITURE
20,19072321,23200,POSH ATELIER
40,19086638,11022.36,KONCEPT FURNITURE
40,19037270,13632.34,SB FURNITURE
80,19110880,14965.24,SB FURNITURE
120,19101783,8884.34,SB FURNITURE
60,19116086,31350,SB FURNITURE
20,19088745,98000,POSH ATELIER
20,19124946,14400,SB FURNITURE
60,19117037,15740.09,SB FURNITURE
20,19081323,20300,POSH ATELIER
20,19116082,23730,SB FURNITURE
40,19110740,8750,KONCEPT FURNITURE
20,19112920,8400,KONCEPT FURNITURE
80,19110880,14965.24,SB FURNITURE
20,19126845,11175,SB FURNITURE
160,19120188,6028.57,SB FURNITURE
40,19096148,8084,SB FURNITURE
20,19097437,12800,SB FURNITURE
60,19117037,15740.09,SB FURNITURE
60,19127231,11689.87,SB FURNITURE
40,19090396,8750,KONCEPT FURNITURE
80,19109648,7128.86,SB FURNITURE
40,19122934,5475,KONCEPT FURNITURE
40,19101783,8884.34,SB FURNITURE
60,19068766,9786.19,SB FURNITURE
20,19043174,9787,SB FURNITURE
40,19055847,28440,POSH ATELIER
60,19122933,4882.56,KONCEPT FURNITURE
20,19101310,31600,POSH ATELIER
20,19072321,23200,POSH ATELIER
40,19116082,25425,SB FURNITURE
60,19127231,11689.87,SB FURNITURE
20,19101783,10290,SB FURNITURE
40,19111259,8564.03,KONCEPT FURNITURE
40,19126845,9925.36,SB FURNITURE
20,19126830,16950,SB FURNITURE
80,19110880,14965.24,SB FURNITURE
80,19043178,11013.95,SB FURNITURE
100,19126132,11013.95,SB FURNITURE
40,19113842,22600,SB FURNITURE
20,19116085,27300,SB FURNITURE
40,19101789,5605.01,KONCEPT FURNITURE
40,19101638,8378.4,KONCEPT FURNITURE
60,19122934,4882.56,KONCEPT FURNITURE
40,19117412,7840.44,KONCEPT FURNITURE
20,19081402,250,SB FURNITURE
20,19060186,18200,POSH ATELIER
20,19060186,18200,POSH ATELIER
20,19072321,20300,POSH ATELIER
20,19072321,20300,POSH ATELIER
20,19060186,18200,POSH ATELIER
20,19060186,18200,POSH ATELIER
20,19116085,13650,SB FURNITURE
100,19112132,31900,LE LUXE
80,19112863,8356.83,KONCEPT FURNITURE
40,19115403,6579.21,KONCEPT FURNITURE
40,19111259,8564.03,KONCEPT FURNITURE
40,19109482,7177.11,KONCEPT FURNITURE
20,19111260,8960,KONCEPT FURNITURE
20,19116082,25425,SB FURNITURE
40,19116086,31350,SB FURNITURE
60,19127772,27675,SB FURNITURE
40,19097824,8750,KONCEPT FURNITURE
20,19110772,25400,CLICHE
20,19096157,12675,SB FURNITURE
20,19037269,12960,SB FURNITURE
20,19116081,22875,SB FURNITURE
80,19116082,22035,SB FURNITURE
40,19110738,7461.77,KONCEPT FURNITURE
20,19081402,11050,SB FURNITURE
20,19097434,14300,SB FURNITURE
40,19097865,28925,POSH ATELIER
20,19042791,19305,SB FURNITURE
60,19122933,4882.56,KONCEPT FURNITURE
60,19122933,4882.56,KONCEPT FURNITURE
20,19097865,35600,POSH ATELIER
20,19081314,36050,POSH ATELIER
20,19072321,23200,POSH ATELIER
80,19097823,8398.88,KONCEPT FURNITURE
40,19096148,8084,SB FURNITURE
40,19101783,8884.34,SB FURNITURE
40,19098063,18800,POSH ATELIER
20,19078314,27440,SCHULTZ DESIGN
20,19059033,28350,POSH ATELIER
20,19120689,22750,SB FURNITURE
60,19122934,4882.56,KONCEPT FURNITURE
40,19096149,7592.57,SB FURNITURE
60,19063489,6215.29,KONCEPT FURNITURE
20,19097865,35600,POSH ATELIER
20,19097865,35600,POSH ATELIER
20,19042791,21450,SB FURNITURE
20,19086674,12500,KONCEPT FURNITURE
20,19072321,23200,POSH ATELIER
20,19072321,23200,POSH ATELIER
40,19096149,7740,SB FURNITURE
120,19131813,13831.26,SB FURNITURE
20,19096148,8385,SB FURNITURE
40,19096148,8084,SB FURNITURE
40,19122934,5475,KONCEPT FURNITURE
40,19122934,5475,KONCEPT FURNITURE
40,19117411,8259.61,KONCEPT FURNITURE
40,19101638,8378.4,KONCEPT FURNITURE
140,19093313,16697.92,KONCEPT FURNITURE
20,19023893,12150,KONCEPT FURNITURE
60,19111260,8564.03,KONCEPT FURNITURE
40,19096148,8084,SB FURNITURE
40,19109646,7639.89,SB FURNITURE
60,19122934,4905.79,KONCEPT FURNITURE
20,19113842,22600,SB FURNITURE
20,19078314,58800,SCHULTZ DESIGN
20,19078314,17400,SCHULTZ DESIGN
20,19119935,29900,SCHULTZ DESIGN
60,19110882,13116.57,SB FURNITURE
60,19111260,8564.03,KONCEPT FURNITURE
60,19111260,8564.03,KONCEPT FURNITURE
40,19111259,8564.03,KONCEPT FURNITURE
20,19060122,27500,SB FURNITURE
60,19117037,17990,SB FURNITURE
40,19122934,5475,KONCEPT FURNITURE
20,19113842,22600,SB FURNITURE
20,19113842,22600,SB FURNITURE
20,19127774,27000,SB FURNITURE
60,19112922,8621.93,KONCEPT FURNITURE
40,19122934,5475,KONCEPT FURNITURE
60,19111256,8163.02,KONCEPT FURNITURE
60,19110880,14771.01,SB FURNITURE
20,19042777,19200,SB FURNITURE
20,19127772,27675,SB FURNITURE
20,19124939,14812,SB FURNITURE
40,19043174,8825.64,SB FURNITURE
80,20096148,5160,SB FURNITURE
20,19127886,45000,SB FURNITURE
20,19072321,23200,POSH ATELIER
20,19124942,13650,SB FURNITURE
40,19109646,7639.89,SB FURNITURE
20,19055846,31600,POSH ATELIER
60,19091608,29600,POSH ATELIER
20,19127888,20250,SB FURNITURE
20,19072321,92800,POSH ATELIER
20,19015812,13900,SB FURNITURE
20,19111259,8960,KONCEPT FURNITURE
20,19112922,8820,KONCEPT FURNITURE
20,19088987,15600,SB FURNITURE
20,19097434,17600,SB FURNITURE
80,19068840,8356.83,KONCEPT FURNITURE
20,19127887,33750,SB FURNITURE
20,19072321,18200,POSH ATELIER
20,19124942,11924.77,SB FURNITURE
20,19042776,16950,SB FURNITURE
40,19044453,11250,SB FURNITURE
20,19117037,17990,SB FURNITURE
60,19109647,7639.89,SB FURNITURE
100,19063489,6790,KONCEPT FURNITURE
20,19023905,10950,KONCEPT FURNITURE
60,19130028,14395.06,KONCEPT FURNITURE
20,19117037,17990,SB FURNITURE
20,19042793,20250,SB FURNITURE
40,19117412,7840.44,KONCEPT FURNITURE
20,19096159,12675,SB FURNITURE
20,19098063,18800,POSH ATELIER
40,19085616,9049.4,KONCEPT FURNITURE
20,19042776,16950,SB FURNITURE
80,19110772,25400,CLICHE
60,19127231,11689.87,SB FURNITURE
20,19088738,132000,POSH ATELIER
20,19126132,12000,SB FURNITURE
20,19081438,29600,POSH ATELIER
40,19097434,17600,SB FURNITURE
20,19097865,35600,POSH ATELIER
20,19120138,255,SB FURNITURE
40,20096148,5160,SB FURNITURE
40,19076043,10725,SB FURNITURE
20,19116081,22875,SB FURNITURE
120,19120188,5981.83,SB FURNITURE
20,19124942,13650,SB FURNITURE
60,19068766,9786.19,SB FURNITURE
20,19116081,22875,SB FURNITURE
40,19090396,8148.36,KONCEPT FURNITURE
20,19097865,600,POSH ATELIER
60,19068766,9786.19,SB FURNITURE
40,19101783,8884.34,SB FURNITURE
20,19111259,8960,KONCEPT FURNITURE
40,19122933,5475,KONCEPT FURNITURE
40,19122934,5475,KONCEPT FURNITURE
20,19072321,23200,POSH ATELIER
20,19068780,15150,SB FURNITURE
20,19111253,22400,CLICHE
60,19117037,15740.09,SB FURNITURE
40,19096148,8084,SB FURNITURE
40,19111255,8163.02,KONCEPT FURNITURE
20,19072321,23200,POSH ATELIER
80,19116085,11189.21,SB FURNITURE
20,19097438,11050,SB FURNITURE
20,19045920,18980,SB FURNITURE
20,19117412,8260,KONCEPT FURNITURE
20,19037270,14560,SB FURNITURE
20,19037270,14560,SB FURNITURE
20,19124942,11310,SB FURNITURE
20,19124947,52500,SB FURNITURE
20,19127886,33750,SB FURNITURE
160,19086638,11022.36,KONCEPT FURNITURE
20,19122203,32850,SB FURNITURE
20,19116092,43330,HERITAGE
20,19043174,8825,SB FURNITURE
20,19127231,11689,SB FURNITURE
40,19096148,8084,SB FURNITURE
60,19124222,12259.46,KONCEPT FURNITURE
20,19116083,21675,SB FURNITURE
40,19117412,7840.44,KONCEPT FURNITURE
20,19098065,23400,POSH ATELIER
40,19076893,7191.08,KONCEPT FURNITURE
20,19122203,32850,SB FURNITURE
40,19086674,12500,KONCEPT FURNITURE
20,19081402,11475,SB FURNITURE
20,19120690,26250,SB FURNITURE
20,19081438,29600,POSH ATELIER
40,19096148,8084,SB FURNITURE
140,19097438,12809.59,SB FURNITURE
20,19081438,28600,POSH ATELIER
60,19096152,8440,SB FURNITURE
20,19110880,16800,SB FURNITURE
20,19127290,33840,POSH ATELIER
20,19081262,28800,POSH ATELIER
20,19081262,28800,POSH ATELIER
20,19081262,28800,POSH ATELIER
20,19116082,25425,SB FURNITURE
20,19131815,15600,SB FURNITURE
20,19117412,7600,KONCEPT FURNITURE
20,19111255,8540,KONCEPT FURNITURE
60,19117037,15740.09,SB FURNITURE
20,20110880,8960,SB FURNITURE
40,19043174,8825.64,SB FURNITURE
20,19098016,36800,POSH ATELIER
20,19115403,6699.97,KONCEPT FURNITURE
40,19115403,6579.21,KONCEPT FURNITURE
40,19115403,6579.21,KONCEPT FURNITURE
20,19101783,10290,SB FURNITURE
20,19081262,25200,POSH ATELIER
20,19127290,33840,POSH ATELIER
20,19098063,18800,POSH ATELIER
40,19111259,8564.03,KONCEPT FURNITURE
40,19096148,8084,SB FURNITURE
20,19043192,9525,SB FURNITURE
80,19131813,13358.78,SB FURNITURE
40,19096148,8084,SB FURNITURE
40,19070054,9988.29,SB FURNITURE
80,19077731,11396,SB FURNITURE
60,19117037,15740.09,SB FURNITURE
20,19124940,14812.5,SB FURNITURE
40,19122933,5475,KONCEPT FURNITURE
20,19072321,23200,POSH ATELIER
100,19112377,66900,FRENCH PROVENCE
60,19091916,13955.92,SB FURNITURE
20,19043178,9000,SB FURNITURE
20,19127772,27675,SB FURNITURE
20,19088751,38400,POSH ATELIER
40,19126845,9925.36,SB FURNITURE
60,19122933,4882.56,KONCEPT FURNITURE
80,19119935,29900,SCHULTZ DESIGN
60,19124222,12259.46,KONCEPT FURNITURE
20,19126131,10350,SB FURNITURE
40,19109646,7639.89,SB FURNITURE
20,19111259,8960,KONCEPT FURNITURE
40,19091913,12828.91,SB FURNITURE
20,19120162,50,SB FURNITURE
40,19120162,10050,SB FURNITURE
20,19116082,10925,SB FURNITURE
40,19110740,7902.3,KONCEPT FURNITURE
20,19097665,29900,LE LUXE
20,19097665,29900,LE LUXE
20,19110738,8330,KONCEPT FURNITURE
40,19043174,8825.64,SB FURNITURE
140,19097438,12822.75,SB FURNITURE
20,19091608,29600,POSH ATELIER
20,19025608,7725,KONCEPT FURNITURE
40,19109646,7639.89,SB FURNITURE
40,19109647,7639.89,SB FURNITURE
20,19110739,8330,KONCEPT FURNITURE
40,19096148,8084,SB FURNITURE
100,19126831,16102.35,SB FURNITURE
20,19111255,8540,KONCEPT FURNITURE
60,19130028,14395.06,KONCEPT FURNITURE
20,19098063,18800,POSH ATELIER
20,19116082,25425,SB FURNITURE
20,19081313,34800,POSH ATELIER
40,19122933,5475,KONCEPT FURNITURE
40,19109646,7639.89,SB FURNITURE
60,19086674,11973.38,KONCEPT FURNITURE
60,19043194,9979.97,SB FURNITURE
40,19122933,5475,KONCEPT FURNITURE
40,19122933,4380,KONCEPT FURNITURE
40,19122933,4380,KONCEPT FURNITURE
40,19122933,4380,KONCEPT FURNITURE
40,19122933,4380,KONCEPT FURNITURE
40,19122933,4380,KONCEPT FURNITURE
40,19122933,4380,KONCEPT FURNITURE
40,19122933,4380,KONCEPT FURNITURE
40,19122933,4380,KONCEPT FURNITURE
40,19122933,4380,KONCEPT FURNITURE
40,19122933,4380,KONCEPT FURNITURE
40,19122933,4380,KONCEPT FURNITURE
40,19122933,4380,KONCEPT FURNITURE
40,19122933,4380,KONCEPT FURNITURE
40,19122933,4380,KONCEPT FURNITURE
40,19122933,4380,KONCEPT FURNITURE
40,19122933,4380,KONCEPT FURNITURE
40,19122933,4380,KONCEPT FURNITURE
40,19122933,4380,KONCEPT FURNITURE
40,19122933,4380,KONCEPT FURNITURE
40,19122933,4380,KONCEPT FURNITURE
40,19122933,4380,KONCEPT FURNITURE
40,19122934,4380,KONCEPT FURNITURE
40,19122934,4380,KONCEPT FURNITURE
40,19122934,4380,KONCEPT FURNITURE
40,19122934,4380,KONCEPT FURNITURE
40,19122934,4380,KONCEPT FURNITURE
40,19122934,4380,KONCEPT FURNITURE
40,19122934,4380,KONCEPT FURNITURE
40,19122934,4380,KONCEPT FURNITURE
40,19122934,4380,KONCEPT FURNITURE
40,19122934,4380,KONCEPT FURNITURE
40,19122934,4380,KONCEPT FURNITURE
40,19122934,4380,KONCEPT FURNITURE
40,19122934,4380,KONCEPT FURNITURE
40,19122934,4380,KONCEPT FURNITURE
40,19122934,4380,KONCEPT FURNITURE
40,19122934,4380,KONCEPT FURNITURE
40,19122934,4380,KONCEPT FURNITURE
40,19122934,4380,KONCEPT FURNITURE
40,19122934,4380,KONCEPT FURNITURE
40,19122934,4380,KONCEPT FURNITURE
40,19122934,4380,KONCEPT FURNITURE
40,19122933,4380,KONCEPT FURNITURE
40,19109648,7128.86,SB FURNITURE
60,19122933,4882.56,KONCEPT FURNITURE
40,19096148,8084,SB FURNITURE
20,19127888,10250,SB FURNITURE
20,19124222,12600,KONCEPT FURNITURE
20,19127231,650,SB FURNITURE
20,19086638,11900,KONCEPT FURNITURE
20,19124937,14812.5,SB FURNITURE
40,19124222,11529.95,KONCEPT FURNITURE
120,19126844,9704.46,SB FURNITURE
20,19111259,8960,KONCEPT FURNITURE
20,19072321,23200,POSH ATELIER
20,19043196,10350,SB FURNITURE
40,19109646,7639.89,SB FURNITURE
20,19096148,8385,SB FURNITURE
100,19124948,17500,SB FURNITURE
20,19043176,11412.9,SB FURNITURE
40,19122933,5475,KONCEPT FURNITURE
20,19124935,12375,SB FURNITURE
40,19101783,8884.34,SB FURNITURE
20,19076043,14800,SB FURNITURE
40,19101783,8451.44,SB FURNITURE
40,19086638,11712.74,KONCEPT FURNITURE
60,19122933,4882.56,KONCEPT FURNITURE
60,19124222,12259.46,KONCEPT FURNITURE
20,19098021,40800,POSH ATELIER
20,19043178,12000,SB FURNITURE
20,19116083,20591,SB FURNITURE
20,19068741,27750,SB FURNITURE
20,19068741,27750,SB FURNITURE
60,19117037,15189.52,SB FURNITURE
40,19124222,11340,KONCEPT FURNITURE
60,19110739,8330,KONCEPT FURNITURE
40,19077079,9349.82,SB FURNITURE
40,19116081,22875,SB FURNITURE
40,19116081,22875,SB FURNITURE
20,20116081,12200,SB FURNITURE
60,19124222,12259.46,KONCEPT FURNITURE
20,19111052,28725,HERITAGE
20,19113842,22600,SB FURNITURE
20,19081323,13200,POSH ATELIER
20,19116082,25425,SB FURNITURE
40,19086638,11022.36,KONCEPT FURNITURE
60,19113842,21194.94,SB FURNITURE
20,19072321,23200,POSH ATELIER
40,19096155,8700,SB FURNITURE
40,19110738,7461.77,KONCEPT FURNITURE
40,19109482,7177.11,KONCEPT FURNITURE
20,19081283,73600,POSH ATELIER
60,19127231,11689.87,SB FURNITURE
20,19042777,19200,SB FURNITURE
20,19116055,39900,LE LUXE
20,19096158,11700,SB FURNITURE
20,20116081,12200,SB FURNITURE
60,20110880,8960,SB FURNITURE
20,19081262,28800,POSH ATELIER
10,19106913,0,KONCEPT FURNITURE
220,19101638,8378.4,KONCEPT FURNITURE
20,19097438,10600,SB FURNITURE
20,19086674,4500,KONCEPT FURNITURE
20,19098016,36800,POSH ATELIER
20,19116083,11675,SB FURNITURE
20,19127886,33750,SB FURNITURE
20,19127887,33750,SB FURNITURE
20,19091912,10600,SB FURNITURE
20,19098063,18800,POSH ATELIER
40,19101638,8378.4,KONCEPT FURNITURE
80,19042798,18491.37,SB FURNITURE
20,19127774,27000,SB FURNITURE
80,19120689,25457.12,SB FURNITURE
20,19097819,8398.88,KONCEPT FURNITURE
40,19135416,9035,SB FURNITURE
20,19116083,21675,SB FURNITURE
40,19101783,10290,SB FURNITURE
20,19106913,12900,KONCEPT FURNITURE
20,19116081,12875,SB FURNITURE
20,19110772,25400,CLICHE
20,19097865,35600,POSH ATELIER
40,19086638,11022.36,KONCEPT FURNITURE
40,19122934,4882.56,KONCEPT FURNITURE
40,19109646,7639.89,SB FURNITURE
20,19098063,18800,POSH ATELIER
20,19055846,31600,POSH ATELIER
60,19023905,10168.4,KONCEPT FURNITURE
40,19124222,11529.95,KONCEPT FURNITURE
40,19043174,8825.64,SB FURNITURE
60,19026309,10681.13,SB FURNITURE
20,19096159,12675,SB FURNITURE
20,19113819,9030,KONCEPT FURNITURE
20,19045920,21900,SB FURNITURE
80,19122203,32850,SB FURNITURE
20,19110739,8330,KONCEPT FURNITURE
40,19109648,7128.86,SB FURNITURE
60,19124222,12259.46,KONCEPT FURNITURE
20,19043174,10875,SB FURNITURE
20,19098021,40800,POSH ATELIER
20,19096148,8385,SB FURNITURE
20,19056053,45900,COUNTRY CORNER
20,19109648,8340,SB FURNITURE
40,19122934,5475,KONCEPT FURNITURE
40,19110738,7461.77,KONCEPT FURNITURE
20,19135396,7381.04,SB FURNITURE
20,19110740,8250,KONCEPT FURNITURE
40,19015812,17879.19,SB FURNITURE
20,19043196,10350,SB FURNITURE
60,19124942,11368.87,SB FURNITURE
20,19097434,17600,SB FURNITURE
40,19091913,12828.91,SB FURNITURE
40,19122934,5475,KONCEPT FURNITURE
20,19116083,21675,SB FURNITURE
40,19096154,8734.06,SB FURNITURE
80,19097438,13600,SB FURNITURE
20,19116083,21675,SB FURNITURE
40,19096150,8084,SB FURNITURE
20,19097865,35600,POSH ATELIER
20,19126830,16950,SB FURNITURE
20,19116083,21675,SB FURNITURE
40,19122933,5475,KONCEPT FURNITURE
20,19113842,22600,SB FURNITURE
40,19043174,8825.64,SB FURNITURE
60,19127231,11689.87,SB FURNITURE
60,19127231,11689.87,SB FURNITURE
220,19097438,11566.57,SB FURNITURE
20,19096157,12675,SB FURNITURE
40,19122933,4882.56,KONCEPT FURNITURE
20,19097437,12800,SB FURNITURE
20,19116082,25425,SB FURNITURE
40,19110772,25400,CLICHE
20,19081323,23200,POSH ATELIER
140,19097438,11566.57,SB FURNITURE
20,19116082,25425,SB FURNITURE
20,19037270,14560,SB FURNITURE
80,19077731,12118.77,SB FURNITURE
20,19086638,11900,KONCEPT FURNITURE
20,19081323,23200,POSH ATELIER
20,19113842,22600,SB FURNITURE
40,19101638,8378.4,KONCEPT FURNITURE
20,19116086,31350,SB FURNITURE
40,19135396,8084,SB FURNITURE
40,19117410,7441.44,KONCEPT FURNITURE
100,19126132,11013.95,SB FURNITURE
80,20093903,7400,SB FURNITURE
20,19101638,9450,KONCEPT FURNITURE
20,19117037,17990,SB FURNITURE
240,19135399,12675,SB FURNITURE
20,19110880,16800,SB FURNITURE
40,19115403,6507.5,KONCEPT FURNITURE
20,19110740,5800,KONCEPT FURNITURE
140,19096148,8084,SB FURNITURE
20,19076043,14800,SB FURNITURE
20,19101310,31600,POSH ATELIER
40,19126844,9925.36,SB FURNITURE
20,19081323,23200,POSH ATELIER
20,19081323,23200,POSH ATELIER
20,19081323,23200,POSH ATELIER
20,19081323,23200,POSH ATELIER
20,19081323,5200,POSH ATELIER
20,19091608,29600,POSH ATELIER
20,19091609,29600,POSH ATELIER
120,19126844,9704.46,SB FURNITURE
60,19086674,11720.64,KONCEPT FURNITURE
20,19014293,8700,KONCEPT FURNITURE
20,19093309,10090,KONCEPT FURNITURE
60,19127231,11689.87,SB FURNITURE
20,19070054,10780,SB FURNITURE
20,19101638,9450,KONCEPT FURNITURE
40,19091912,12828.91,SB FURNITURE
40,19122934,4905.79,KONCEPT FURNITURE
40,19109646,7639.89,SB FURNITURE
140,19097438,11566.57,SB FURNITURE
20,19042855,7950,KONCEPT FURNITURE
60,19124939,14812,SB FURNITURE
20,19097434,15400,SB FURNITURE
20,19043174,10875,SB FURNITURE
20,19124941,11410,SB FURNITURE
40,19115403,6579.21,KONCEPT FURNITURE
20,19055846,31600,POSH ATELIER
20,19060185,25200,POSH ATELIER
20,19131813,14800,SB FURNITURE
20,19081438,4600,POSH ATELIER
20,19112736,64000,POSH ATELIER
40,19097865,35600,POSH ATELIER
60,19055846,31600,POSH ATELIER
80,19098016,36800,POSH ATELIER
40,19043174,8825.64,SB FURNITURE
20,19119935,29900,SCHULTZ DESIGN
20,19091913,13600,SB FURNITURE
20,19096149,7317.41,SB FURNITURE
20,19097434,17600,SB FURNITURE
60,19091913,12828.91,SB FURNITURE
80,19130028,14395.06,KONCEPT FURNITURE
20,19126132,12000,SB FURNITURE
20,20109647,5560,SB FURNITURE
60,19122933,4882.56,KONCEPT FURNITURE
60,19122934,4882.56,KONCEPT FURNITURE
40,19086638,11022.36,KONCEPT FURNITURE
20,19106913,12900,KONCEPT FURNITURE
20,19098063,18800,POSH ATELIER
40,19115404,6579.21,KONCEPT FURNITURE
100,19077731,10605.51,SB FURNITURE
40,19101638,8378.4,KONCEPT FURNITURE
40,19116092,45900,HERITAGE
20,19110772,25400,CLICHE
20,19081438,29600,POSH ATELIER
200,19122933,5475,KONCEPT FURNITURE
20,19124948,17500,SB FURNITURE
60,19085616,10150,KONCEPT FURNITURE
40,19110738,7461.77,KONCEPT FURNITURE
20,19096159,12675,SB FURNITURE
160,19101783,10290,SB FURNITURE
40,19109482,7177.11,KONCEPT FURNITURE
60,19081402,12750,SB FURNITURE
60,19026309,10681.13,SB FURNITURE
20,19023893,16200,KONCEPT FURNITURE
60,19068766,9786.19,SB FURNITURE
20,19116086,31350,SB FURNITURE
20,19113842,22600,SB FURNITURE
40,19122934,5475,KONCEPT FURNITURE
100,19091633,31500,SCHULTZ DESIGN
20,19116085,12650,SB FURNITURE
40,19101783,8451.44,SB FURNITURE
20,19098016,36800,POSH ATELIER
20,19081438,29600,POSH ATELIER
20,19088987,15600,SB FURNITURE
40,19109646,7639.89,SB FURNITURE
20,19050260,21900,SB FURNITURE
20,19096154,9425,SB FURNITURE
40,19122934,4905.79,KONCEPT FURNITURE
40,19122934,4905.79,KONCEPT FURNITURE
40,19124222,12355.69,KONCEPT FURNITURE
